505.173,17,17,6,3,6,0,1,-1,0
505.64,20,20,3,4,5,2,1,2,1
506.107,23,23,1,7,3,2,0,2,-1
506.574,25,25,4,5,6,0,-1,0,3
507.04,25,25,12,7,1,6,2,3,-4
507.507,20,20,10,8,3,5,3,0,3
507.974,24,24,9,5,3,1,0,3,4
508.441,22,22,7,3,6,3,2,1,1
508.908,25,25,8,4,6,1,3,0,2
509.375,22,22,7,4,-1,-6,1,1,-2
509.842,23,23,10,2,2,6,1,0,0
510.31,26,26,8,7,1,3,3,0,4
510.777,23,23,6,4,4,1,3,-3,5
511.244,24,24,9,9,4,3,2,3,4
511.711,25,25,11,9,5,8,2,0,1
512.178,28,28,10,5,7,4,-1,3,1
512.646,20,20,6,3,5,1,-1,-3,3
513.113,28,28,11,9,5,2,4,5,3
513.58,18,18,12,8,6,0,4,-2,3
514.048,21,21,7,9,1,1,0,-4,-2
514.515,28,28,4,6,3,1,-2,3,4
514.983,25,25,9,6,6,-3,1,-1,1
515.45,29,29,12,11,9,7,1,5,5
515.918,23,23,8,6,-2,5,-3,1,-3
516.386,22,22,10,6,3,3,2,2,5
516.853,26,26,5,5,2,2,-2,-1,-2
517.321,27,27,11,7,6,1,4,7,4
517.789,27,27,5,5,5,4,2,3,3
518.256,20,20,8,1,3,2,-5,-1,-3
518.724,26,26,11,8,2,3,-1,1,3
519.192,25,25,8,6,-1,-2,0,-3,0
519.66,26,26,1,4,1,-2,1,-1,2
520.128,26,26,8,3,4,2,0,0,-1
520.596,25,25,12,8,4,4,5,3,2
521.064,23,23,11,8,-2,3,-2,0,0
521.532,23,23,14,10,3,3,3,1,7
522,21,21,5,3,-4,-2,-7,-2,-4
522.468,25,25,11,6,8,6,3,-1,-1
522.936,20,20,10,7,2,4,0,0,4
523.404,25,25,10,5,4,2,2,1,4
523.873,23,23,8,6,6,-1,-2,-2,-2
524.341,26,26,9,8,3,3,-2,0,3
524.809,25,25,10,5,6,7,2,-1,2
525.277,26,26,6,6,3,4,1,0,2
525.746,28,28,10,2,5,5,3,2,6
526.214,22,22,6,6,2,3,1,0,1
526.683,23,23,10,9,3,0,6,2,2
527.151,20,20,4,7,2,-1,-1,1,-3
527.62,21,21,5,3,2,1,0,-1,-1
528.088,25,25,7,5,7,3,1,2,1
528.557,22,22,6,6,4,-1,-2,-2,-3
529.025,25,25,6,7,8,4,4,-2,-1
529.494,21,21,4,5,5,1,1,1,3
529.963,25,25,10,8,-1,3,-3,4,2
530.432,22,22,8,7,3,1,-6,1,0
530.9,27,27,7,5,4,2,0,1,1
531.369,23,23,10,4,5,5,2,1,2
531.838,24,24,9,5,5,0,0,3,-2
532.307,28,28,10,10,3,5,-1,2,0
532.776,23,23,8,6,5,1,4,4,4
533.245,24,24,5,7,7,-2,2,-1,0
533.714,23,23,12,4,7,-3,2,3,4
534.183,25,25,11,5,4,2,-1,1,4
534.652,28,28,10,9,3,7,-1,4,2
535.121,26,26,12,6,8,3,-2,-2,1
535.59,23,23,6,5,7,4,0,1,0
536.06,21,21,6,1,1,-4,-4,-3,-7
536.529,27,27,8,6,2,4,3,1,4
536.998,30,30,9,3,3,-1,2,-2,2
537.468,27,27,11,8,5,1,-1,2,2
537.937,19,19,4,6,-1,-1,-1,-4,-2
538.406,26,26,3,3,6,0,2,1,2
538.876,25,25,8,8,1,2,3,5,0
539.345,24,24,10,9,8,3,3,3,7
539.815,27,27,9,8,6,4,1,-1,1
540.284,27,27,7,3,4,2,1,1,1
540.754,24.5,24.5,7.5,4.5,5,3,0.5,1.5,2.5
541.223,22,22,8,6,6,4,0,2,4
541.693,26,26,13,7,6,7,0,1,6
542.163,20,20,6,4,0,5,0,-4,-1
542.633,28,28,7,9,5,7,5,3,4
543.102,25,25,9,0,-1,0,0,2,1
543.572,24,24,10,4,2,-3,2,2,2
544.042,27,27,11,8,7,3,-2,3,5
544.512,24,24,7,6,3,5,2,1,1
544.982,24,24,8,5,1,4,2,-3,4
545.452,25,25,10,9,6,1,3,6,2
545.922,20,20,8,3,6,0,-4,-4,2
546.392,27,27,6,6,7,5,-3,3,-1
546.862,19,19,6,6,2,1,-3,2,-2
547.332,24,24,9,5,3,4,4,3,2
547.802,29,29,10,8,7,3,0,2,8
548.272,24,24,8,9,7,4,0,2,5
548.743,27,27,12,4,3,-3,0,-2,3
549.213,18,18,2,4,-3,-2,-6,-2,-6
549.683,29,29,6,7,3,4,6,0,0
550.154,26,26,9,6,-1,4,0,-1,3
550.624,23,23,6,3,3,5,-2,-1,3
551.094,26,26,8,9,4,1,-2,-3,-2
551.565,25,25,9,7,6,5,3,-1,4
552.035,20,20,5,5,4,0,3,-2,2
552.506,23,23,7,7,3,-4,2,-1,0
552.977,22,22,8,6,3,3,1,-4,2
553.447,22,22,3,-1,3,2,2,-2,1
553.918,27,27,7,12,7,7,6,5,-1
554.389,28,28,9,5,4,3,8,2,5
554.859,23,23,10,3,4,4,5,5,-1
555.33,23,23,5,3,2,3,-1,1,-2
555.801,20,20,1,1,-1,-3,-6,-4,-5
556.272,26,26,9,7,2,2,5,-3,4
556.743,20,20,8,5,2,3,1,1,1
557.213,26,26,5,7,5,1,2,2,-2
557.684,25,25,8,3,4,1,3,1,2
558.155,27,27,10,6,4,1,-1,3,0
558.626,24,24,8,7,7,-1,6,-2,2
559.098,25,25,9,6,2,1,3,1,2
559.569,23,23,10,5,2,6,2,1,6
560.04,23,23,9,5,2,4,0,0,3
560.511,26,26,9,9,7,5,2,4,2
560.982,23,23,8,6,2,-1,-1,4,-4
561.453,20,20,7,4,4,2,1,3,0
561.925,22,22,12,6,4,2,4,3,3
562.396,19,19,9,4,7,3,-3,0,4
562.867,22,22,9,4,7,2,-1,5,4
563.339,23,23,9,7,-1,1,-2,2,-2
563.81,24,24,10,5,2,1,4,1,2
564.282,22,22,2,6,5,2,0,0,2
564.753,21,21,9,5,9,6,1,0,1
565.225,22,22,9,5,3,0,3,0,3
565.697,22,22,4,4,3,-1,-1,3,1
566.168,22,22,5,6,-4,-1,1,0,-3
566.64,19,19,5,2,-3,-2,0,-3,-1
567.112,20,20,8,5,6,5,-1,3,0
567.583,21,21,12,6,5,1,6,-1,0
568.055,13,13,-1,3,-3,0,-1,-5,-3
568.527,20,20,9,8,3,0,4,2,5
568.999,23,23,10,8,4,6,3,6,4
569.471,22,22,3,4,3,6,3,1,2
569.943,17,17,2,2,-2,-1,-2,-2,-3
570.415,19,19,4,1,3,2,-2,-1,5
570.887,26,26,8,9,1,-2,-2,2,3
