wavelength,1,2,3,4,5,6,7,8,9,10
600.227,60,45,31,30,25,22,18,12,8,6
600.701,57,38,32,22,22,16,17,7,5,5
601.176,59,41,34,29,22,16,14,12,9,10
601.65,61,39,29,24,24,18,12,10,9,4
602.125,59,43,33,27,25,18,11,14,10,9
602.599,57,41,31,27,23,17,19,7,9,5
603.074,58,39,31,23,23,18,16,11,7,9
603.549,60,40,31,27,22,18,20,10,12,7
604.023,57,41,31,26,20,17,12,13,9,8
604.498,58,40,29,27,23,17,16,10,12,9
604.973,59,38,33,26,18,17,20,11,11,11
605.448,52,31,27,22,18,13,12,9,8,5
605.922,52,33,25,20,19,18,11,10,6,8
606.397,51,33,22,27,19,13,9,8,5,5
606.872,62,39,30,23,24,17,19,16,9,12
607.347,49,32,25,23,17,12,15,7,9,5
607.822,52,35,28,25,18,16,15,13,7,9
608.297,49,35,26,21,18,16,11,8,6,9
608.772,53,35,24,22,19,20,11,12,7,6
609.247,47,33,25,20,17,13,12,12,8,7
609.723,49,32,24,22,19,15,13,11,9,12
610.198,45,32,22,25,18,17,13,13,5,5
610.673,44,33,22,17,16,17,10,13,11,10
611.148,48,31,21,21,15,12,11,8,7,7
611.623,49,33,28,22,17,11,13,16,7,5
612.099,44,27,26,20,16,14,14,15,9,6
612.574,40,27,24,14,12,8,9,12,6,5
613.05,48,28,22,21,19,15,14,9,11,5
613.525,45,28,21,20,17,9,8,7,8,7
614.001,48,35,23,19,15,10,11,13,10,8
614.476,47,32,23,24,16,10,15,11,7,9
614.952,47,25,20,19,14,11,12,12,6,7
615.427,45,33,20,17,13,14,11,10,6,9
615.903,45,29,19,13,10,6,8,6,2,2
616.379,42,29,24,19,11,14,12,9,10,5
616.854,43,28,24,16,14,15,11,8,4,5
617.33,42,30,23,16,15,9,11,13,7,-2
617.806,38,28,22,15,13,12,9,8,7,5
618.282,44,27,21,22,14,15,10,11,8,7
618.758,43,30,25,16,13,10,10,6,2,6
619.234,39,24,17,16,15,10,8,7,3,2
619.71,37,25,16,16,15,13,8,6,7,6
620.186,39,24,17,14,11,10,9,6,5,1
620.662,42,26,23,20,12,12,13,11,8,6
621.138,39,26,24,16,12,10,6,8,7,1
621.614,41,27,19,14,14,9,11,7,3,5
622.09,38,22,21,17,13,9,7,4,5,4
622.566,41,26,19,16,14,12,12,11,7,8
623.042,36,25,16,12,9,7,9,4,6,3
623.519,36,25,16,16,13,6,8,8,3,1
623.995,39,24,21,13,14,11,6,8,9,-2
624.471,36,29,14,11,12,8,14,10,4,5
624.948,43,29,19,15,14,14,11,11,5,11
625.424,37,20,17,14,15,11,5,9,0,4
625.9,36,17,13,13,12,13,7,9,7,6
626.377,30,20,19,15,11,10,7,5,10,4
626.853,37,21,17,14,13,6,11,6,3,6
627.33,38,26,23,15,15,13,12,10,6,4
627.807,33,19,18,16,12,10,4,7,9,10
628.283,37,25,13,17,14,6,8,5,6,5
628.76,34,22,16,13,14,7,7,5,0,5
629.237,34,22,12,12,12,5,6,4,2,7
629.713,34,16,13,14,8,6,4,2,4,4
630.19,32,22,18,16,9,9,9,9,7,5
630.667,31,17,11,12,12,5,6,10,3,1
631.144,33,20,13,9,10,9,7,5,1,4
631.621,35,20,15,12,13,10,9,6,8,2
632.098,33,20,17,17,13,10,9,6,5,5
632.575,27,20,11,9,6,5,4,0,3,1
633.052,31,23,11,10,8,8,9,6,5,2
633.529,30,19,17,15,9,10,6,6,6,2
634.006,32,23,12,13,9,10,7,8,5,2
634.483,26,18,11,11,9,6,6,5,-1,2
634.96,26,16,11,7,9,9,5,2,1,5
635.437,28,18,10,14,9,9,6,2,1,3
635.915,31,17,11,11,10,4,7,3,1,2
636.392,26,18,9,10,7,3,1,0,4,0
636.869,30,20,15,11,11,13,3,7,6,3
637.347,28,20,12,9,11,6,8,8,4,4
637.824,27,12,9,7,10,5,5,3,3,5
638.301,27,12,6,6,7,5,2,5,6,1
638.779,25,16,11,9,9,8,9,4,4,3
639.256,24,18,8,10,10,9,8,1,-1,1
639.734,32,19,11,15,9,9,7,5,5,7
640.212,30,17,10,11,7,6,7,3,3,0
640.689,27,14,5,6,10,6,6,2,6,0
641.167,29,17,11,9,10,9,9,8,7,3
641.645,21,13,7,3,9,1,-1,3,-2,4
642.122,27,16,7,6,5,9,7,6,4,1
642.6,31,18,17,12,12,12,9,9,9,5
643.078,28,15,10,8,7,9,4,2,8,6
643.556,25,19,6,7,10,3,3,5,2,3
644.034,17,7,1,1,-2,-5,-4,-3,-6,-6
644.512,23,14,10,10,5,7,5,1,1,4
644.99,26,16,12,11,9,8,9,4,6,4
645.468,27,15,10,8,11,4,8,2,3,3
645.946,26,15,10,7,8,1,8,0,4,-3
646.424,27,15,10,7,8,5,4,4,5,7
646.902,27,15,15,14,11,6,9,4,6,6
647.38,27,13,9,8,5,4,9,6,3,4
647.858,27,17,7,7,9,7,4,5,4,2
648.337,25,14,10,6,11,6,2,5,5,5
648.815,22,12,9,12,11,4,1,4,1,5
649.293,24,13,9,8,3,6,2,5,-2,0
649.772,23,11,0,9,6,3,3,6,2,-1
650.25,23,15,5,5,10,4,2,0,2,3
650.728,20,12,6,5,6,3,3,3,4,-1
651.207,21,17,4,4,2,1,0,-3,4,-1
651.685,26,13,8,12,6,4,7,4,5,9
652.164,23,13,11,5,7,4,4,2,3,4
652.643,29,16,8,12,9,6,11,7,2,6
653.121,17,15,9,9,7,1,2,3,1,0
653.6,23,10,6,5,8,6,2,2,0,1
654.079,21,9,8,4,5,2,3,3,0,2
654.557,21,12,6,8,6,7,3,1,2,2
655.036,22,13,12,8,7,3,6,5,4,4
655.515,18,11,5,10,5,3,3,-3,1,0
655.994,19,9,4,5,6,1,3,2,-2,3
656.473,16,9,8,3,4,3,3,2,2,2
656.952,22,17,7,6,2,2,5,3,8,3
657.431,20,12,3,6,9,1,0,3,1,2
657.91,23,15,11,7,5,7,6,4,2,3
658.389,22,12,10,9,3,5,2,1,2,2
658.868,24,11,12,7,8,8,7,9,3,6
659.347,22,14,7,3,3,2,3,1,2,4
659.826,17,13,10,7,7,7,6,2,3,0
660.305,20,9,10,7,5,4,1,-2,3,-2
660.784,25,10,8,7,2,2,2,6,1,3
661.264,20,8,5,10,2,5,7,3,2,1
661.743,23,13,8,6,8,5,8,4,5,0
662.222,21,14,9,7,5,3,2,4,6,3
662.702,23,11,7,11,3,6,5,1,3,-1
663.181,23,15,5,10,6,4,5,5,1,3
663.661,20,12,6,4,7,8,3,8,2,4
664.14,17,15,6,3,5,5,6,3,-1,1
664.62,13,9,-1,4,-2,0,-2,-3,0,-1
665.099,23,8,10,4,3,4,-2,2,3,-1
665.579,18,11,5,0,4,2,0,3,4,-3
666.059,17,13,6,2,4,5,7,2,0,0
666.538,16,15,7,7,3,9,4,0,2,3
667.018,20,9,6,6,5,0,7,3,4,3
667.498,20,5,4,5,7,1,3,4,2,2
667.978,23,11,7,4,8,4,-1,3,0,4
668.457,18,9,6,3,4,1,3,-5,3,4
668.937,17,11,6,0,3,3,1,0,0,-2
669.417,19,12,6,11,12,0,4,5,0,2
669.897,18,11,11,7,5,10,3,4,1,5
670.377,16,8,0,-2,2,-1,2,-2,-4,-5
670.857,19,8,2,3,-1,2,5,-2,-4,0
671.337,22,11,12,11,9,6,3,9,3,4
671.818,16,10,6,1,4,3,0,3,-2,-1
672.298,21,9,6,7,10,5,7,4,4,4
672.778,17,10,6,1,4,3,-1,0,0,-1
673.258,19,11,6,2,4,7,4,3,-2,5
673.738,14,7,5,2,5,4,-2,1,0,1
674.219,16,12,8,6,7,4,-2,3,5,3
674.699,16,10,2,-2,1,-2,1,-2,1,-2
675.179,18,7,6,5,3,1,1,1,-5,5
675.66,18,11,6,7,2,4,5,0,-2,5
676.14,16,11,4,7,6,5,6,2,0,3
676.621,16,10,7,3,5,7,1,1,4,2
677.101,21,11,6,8,6,3,5,2,3,4
677.582,17,10,3,4,1,2,3,1,-2,0
678.063,23,16,9,9,7,7,5,3,1,4
678.543,20,9,4,5,9,5,5,3,3,6
679.024,22,10,8,7,7,3,4,3,2,1
679.505,21,15,6,4,2,3,3,2,3,0
679.985,20,10,6,9,6,5,6,2,-1,3
680.466,15,11,3,8,4,3,3,0,-1,5
680.947,21,9,8,5,9,7,4,3,5,4
681.428,23,10,6,3,2,2,0,-3,4,1
681.909,22,14,7,6,5,1,2,5,4,1
682.39,21,14,8,6,1,5,5,3,3,6
682.871,19,9,2,8,3,8,6,-2,2,1
683.352,21,6,6,5,4,5,-1,-2,1,0
683.833,23,12,6,3,6,3,5,4,4,3
684.314,23,8,2,3,-5,-1,3,-1,4,2
684.795,19,9,5,0,0,-4,2,-5,-2,0
685.276,18,10,9,4,5,1,4,1,0,5
685.758,21,14,5,3,5,3,3,0,3,3
686.239,21,10,4,1,2,2,0,-3,2,-1
686.72,23,8,2,5,4,2,6,1,2,2
687.202,20,11,7,9,4,4,8,3,1,4
687.683,23,15,6,4,6,8,5,4,4,4
688.164,17,5,-1,-1,3,-1,3,1,-1,0
688.646,21,12,7,1,1,1,4,2,-1,-1
689.127,21,10,5,2,0,2,2,0,4,-2
689.609,22,13,8,5,4,4,1,5,2,0
690.091,23,7,3,7,4,6,6,2,1,4
690.572,23,10,8,0,1,0,0,2,3,3
691.054,20,4,3,4,5,-1,-2,-2,1,0
691.536,27,10,8,8,7,5,3,3,2,-2
692.017,24,9,7,5,0,4,1,1,1,0
692.499,21,4,4,2,1,-3,0,-2,-1,-2
692.981,26,13,4,4,4,2,-1,2,0,-1
693.463,28,12,6,8,3,3,7,3,2,1
693.945,28,15,4,3,6,1,4,-1,2,0
694.426,25,10,6,1,-2,3,-1,3,-1,-2
694.908,28,13,5,2,6,3,4,6,1,4
695.39,30,12,6,2,8,3,7,4,3,6
695.872,30,15,7,8,2,0,2,1,-2,1
696.355,28,13,7,1,2,2,1,1,-1,-2
696.837,27,15,8,3,2,7,6,4,4,7
697.319,30,18,5,6,9,3,5,1,3,6
697.801,26,8,0,-2,-3,-1,-1,-5,-6,-6
698.283,35,14,5,7,-1,4,3,2,1,-4
698.765,35,14,9,5,3,2,2,4,-1,1
699.248,39,16,10,6,2,5,4,6,3,5
699.73,36,14,9,7,5,-1,3,2,0,6
700.213,36,8,3,5,1,-7,-4,-8,-5,-7
700.695,35,17,7,2,1,3,4,-1,1,0
701.177,45,19,14,6,5,5,1,3,2,2
701.66,43,21,6,9,5,5,3,-3,1,1
702.142,43,17,7,5,4,6,3,-2,0,2
702.625,50,22,14,9,3,4,6,2,3,1
703.108,52,23,11,8,4,4,1,-3,-2,0
703.59,51,22,11,6,6,4,3,3,3,2
704.073,62,27,12,9,9,2,5,3,3,3
704.556,63,23,12,9,7,7,4,1,-3,3
705.038,74,27,16,12,9,8,8,5,2,3
705.521,73,34,18,9,5,7,5,3,2,1
706.004,86,40,15,8,11,4,5,3,1,4
706.487,95,45,23,14,14,10,5,2,6,5
706.97,108,46,23,15,13,5,6,10,2,5
707.453,131,56,28,19,11,12,6,8,2,4
707.936,149,63,28,17,12,5,8,7,4,3
708.419,171,78,32,24,18,11,11,7,7,5
708.902,212,92,37,28,20,17,10,7,11,9
709.385,246,105,50,32,26,17,14,11,7,5
709.868,291,123,51,32,20,14,12,5,5,0
710.351,336,145,61,37,20,19,9,10,2,-2
710.835,394,170,75,49,39,23,17,11,10,10
711.318,468,195,84,58,33,26,14,6,3,6
711.801,535,231,103,64,46,34,22,12,12,8
712.285,616,266,123,74,51,34,25,18,15,10
712.768,688,288,128,79,50,41,25,22,13,8
713.251,780,334,147,95,63,45,31,26,17,11
713.735,905,384,163,105,74,47,34,24,16,13
714.218,1000,423,190,115,82,57,37,31,20,13
714.702,1099,472,203,131,87,63,47,33,22,20
715.185,1214,516,229,144,98,69,48,38,23,19
715.669,1387,590,254,163,111,77,55,40,23,18
716.153,1480,626,278,178,123,84,64,46,33,26
716.636,1632,693,307,195,135,93,68,48,35,23
717.12,1812,769,340,217,148,106,75,52,35,28
717.604,1993,839,367,234,160,112,77,52,36,28
718.088,2105,882,391,252,167,118,84,59,41,32
718.572,2356,988,434,275,190,133,95,71,45,37
719.055,2480,1046,458,288,196,137,95,70,43,32
719.539,2776,1162,512,329,220,156,109,79,55,40
720.023,2962,1238,542,348,238,164,111,82,60,43
720.507,3147,1311,579,367,250,176,120,87,61,48
720.991,3441,1441,634,402,270,193,133,97,60,44
721.475,3613,1513,669,416,285,200,141,101,72,52
721.959,3872,1621,711,454,307,210,151,107,75,56
722.444,4233,1770,781,494,334,235,162,119,79,62
722.928,4514,1891,832,527,355,248,174,125,87,67
723.412,4897,2052,900,568,387,270,188,134,95,70
723.896,5156,2159,945,594,403,280,192,144,97,69
724.381,5412,2266,993,631,425,298,204,153,102,80
724.865,5837,2449,1066,677,459,324,221,165,117,87
725.349,6343,2657,1163,735,505,349,242,184,123,91
725.834,6903,2883,1271,799,541,381,267,197,131,98
726.318,7136,2986,1302,832,558,392,274,200,134,100
726.803,8044,3370,1472,933,631,444,309,226,158,116
727.287,8464,3539,1549,985,664,465,321,240,163,123
727.772,9139,3819,1677,1058,715,503,350,255,174,132
728.256,9854,4143,1816,1145,775,544,376,280,187,141
728.741,10311,4342,1896,1209,811,573,392,289,199,147
729.226,11096,4681,2053,1299,870,612,417,311,217,155
729.71,11499,4867,2124,1352,901,631,436,317,222,161
730.195,12578,5348,2349,1480,1005,702,486,361,245,181
730.68,12471,5303,2330,1471,994,697,479,350,244,178
731.165,12839,5493,2399,1518,1027,721,500,366,256,187
731.65,13486,5802,2542,1605,1085,761,521,387,264,197
732.135,13809,5948,2609,1653,1114,775,531,393,271,202
732.62,13637,5860,2568,1627,1095,767,531,388,265,196
733.105,13666,5876,2584,1637,1104,770,534,393,269,197
733.59,13961,6042,2646,1678,1128,789,546,402,274,203
734.075,13600,5856,2573,1626,1095,763,526,382,262,195
734.56,13435,5794,2531,1599,1084,758,518,384,260,193
735.045,13117,5633,2480,1564,1058,738,512,377,258,195
735.53,13010,5572,2445,1545,1043,729,502,371,253,185
736.015,12603,5392,2364,1495,1005,707,485,354,243,176
736.501,12499,5331,2341,1482,1005,701,487,357,247,182
736.986,12285,5236,2297,1453,983,692,478,351,242,179
737.471,11643,4931,2167,1377,931,648,447,329,224,169
737.957,11368,4812,2126,1335,904,635,439,324,219,165
738.442,10953,4620,2031,1279,867,605,421,312,211,159
738.928,10931,4612,2031,1282,871,606,419,305,215,155
739.413,10604,4469,1968,1238,845,590,402,292,204,152
739.899,10322,4326,1906,1206,812,569,391,285,203,151
740.384,10020,4199,1849,1166,787,551,378,279,192,141
740.87,9483,3967,1748,1102,750,527,356,268,183,136
741.355,9160,3843,1686,1064,726,504,352,257,174,133
741.841,9137,3825,1681,1059,728,504,352,260,173,137
742.327,8637,3598,1590,1010,680,476,328,247,169,124
742.813,8498,3542,1566,994,671,472,321,244,165,123
743.298,8144,3391,1495,948,644,453,309,226,157,121
743.784,7822,3255,1436,910,622,432,297,218,153,116
744.27,7584,3150,1388,881,595,418,290,210,143,112
744.756,7366,3057,1348,855,578,411,278,208,144,106
745.242,7114,2942,1302,825,559,394,269,203,137,98
745.728,6687,2763,1222,776,523,370,253,186,129,95
746.214,6456,2675,1180,749,510,353,245,180,128,90
746.7,6111,2529,1117,712,488,339,232,175,121,87
747.186,5692,2351,1044,661,446,313,219,157,110,83
747.672,5478,2260,1002,641,436,300,212,154,107,78
748.158,5049,2081,924,585,393,281,191,140,100,71
748.645,5095,2095,934,593,400,277,197,145,97,71
749.131,4665,1924,855,541,369,259,177,133,89,66
749.617,4429,1822,817,511,351,239,169,127,83,62
750.104,4200,1735,769,490,330,231,159,119,84,58
750.59,3960,1642,725,461,315,221,155,110,76,57
751.076,3696,1531,680,433,295,206,144,110,76,56
751.563,3723,1541,689,437,295,206,145,107,73,54
752.049,3444,1425,639,404,274,197,134,97,66,53
752.536,3315,1373,613,388,262,186,131,90,67,52
753.022,3041,1259,560,359,241,168,115,86,58,43
753.509,2888,1201,532,339,229,164,112,84,56,40
753.996,2830,1175,523,332,225,158,113,81,57,42
754.482,2650,1094,491,312,211,148,104,74,55,42
754.969,2492,1034,461,296,199,133,94,68,48,34
755.456,2410,1005,445,288,193,135,89,69,48,36
755.943,2319,963,430,275,186,129,87,66,45,31
756.429,2226,921,413,261,181,124,86,67,46,28
756.916,2069,858,385,246,167,118,78,60,42,32
757.403,1987,830,369,237,162,115,77,57,38,33
757.89,1951,812,361,231,157,107,79,53,39,30
758.377,1854,770,344,221,148,103,77,55,36,28
758.864,1748,728,322,207,139,96,65,49,29,23
759.351,1663,694,309,199,137,93,65,50,32,24
759.838,1570,651,299,183,124,88,58,46,29,21
760.326,1522,635,282,181,124,89,59,47,31,26
760.813,1450,602,267,171,114,82,55,39,22,23
761.3,1361,564,259,164,111,75,52,43,27,20
761.787,1362,570,256,164,113,77,51,41,28,17
762.275,1286,539,241,153,109,78,52,40,33,29
762.762,1204,505,228,141,98,71,50,37,25,18
763.249,1117,463,212,134,93,67,39,36,22,15
763.737,1084,447,201,127,88,62,43,31,26,15
764.224,967,407,180,116,82,56,43,28,18,17
764.712,951,403,180,114,79,61,41,30,20,17
765.199,901,378,170,110,76,54,37,30,17,14
765.687,841,346,158,97,68,45,33,22,17,15
766.174,813,340,154,96,68,44,29,25,14,11
766.662,763,322,143,91,62,39,32,23,17,13
767.15,697,295,132,84,58,42,34,20,15,15
767.637,690,285,128,84,55,43,28,19,12,10
768.125,660,274,120,79,51,32,26,17,10,13
768.613,609,252,116,77,55,36,26,18,15,12
769.101,604,255,111,73,51,30,26,14,11,7
769.589,581,243,109,74,51,36,28,20,11,13
770.077,542,228,101,67,45,35,24,19,18,12
770.565,528,219,104,61,45,32,22,15,10,9
771.053,480,199,96,59,42,28,21,17,12,13
771.541,483,201,91,56,35,26,24,15,10,9
772.029,464,193,85,56,37,25,20,13,12,6
772.517,433,181,83,54,38,27,17,15,9,6
773.005,435,184,87,52,35,25,18,15,9,10
773.493,415,176,79,50,35,22,24,12,8,9
773.981,395,164,75,48,32,18,19,11,7,7
774.47,381,160,72,46,33,22,19,13,8,5
774.958,358,152,69,41,26,24,14,13,7,7
775.446,352,147,68,43,28,17,14,5,8,6
775.935,340,148,69,46,35,20,14,14,10,11
776.423,324,134,61,35,29,20,12,13,6,6
776.911,313,134,65,37,30,21,13,14,7,6
777.4,302,128,56,36,24,19,13,4,5,4
777.889,286,118,55,36,27,21,13,9,9,7
778.377,282,116,60,38,25,17,16,14,9,8
778.866,262,111,51,32,23,14,11,11,6,4
779.354,251,105,49,32,18,11,8,4,1,0
779.843,247,102,47,28,24,14,12,6,5,2
780.332,235,96,46,25,20,14,10,9,7,6
780.821,217,91,41,28,17,14,10,5,2,4
781.309,208,86,38,27,18,13,8,4,4,0
781.798,206,83,40,27,20,10,9,3,5,2
782.287,196,83,38,23,16,10,11,2,6,3
782.776,193,82,41,28,21,9,14,7,7,3
783.265,178,75,35,17,19,8,6,8,4,-1
783.754,170,70,33,19,13,15,9,8,5,1
784.243,163,72,32,20,16,12,10,7,3,6
784.732,145,61,25,13,7,2,8,-1,-5,-1
785.221,148,58,31,20,16,5,10,7,5,6
785.71,135,55,21,15,11,7,4,5,3,0
786.199,131,56,22,17,15,7,7,7,3,2
786.689,124,51,23,14,9,10,2,5,4,5
787.178,117,49,25,15,10,8,11,7,4,6
787.667,110,43,23,14,8,7,3,4,4,5
788.157,106,44,19,14,12,6,5,7,4,3
788.646,99,41,18,14,10,8,6,7,0,2
789.135,97,43,19,11,9,6,10,1,2,1
789.625,95,40,23,11,10,11,7,4,4,1
790.114,82,37,17,14,11,8,9,1,1,5
790.604,77,26,8,8,2,-2,-2,-2,-2,0
791.093,80,34,13,16,4,9,4,8,1,8
791.583,74,35,17,11,10,8,5,1,1,3
792.073,80,36,16,14,11,6,5,3,5,4
792.562,76,30,19,14,5,4,5,4,5,2
793.052,68,30,12,9,9,6,8,4,1,2
793.542,61,19,8,6,1,-2,-5,-2,-5,-4
794.032,69,30,13,11,7,5,7,3,0,4
794.522,60,24,12,3,5,2,-1,-1,0,-2
795.011,64,27,8,8,5,2,-1,3,1,4
795.501,60,22,9,7,5,5,4,1,2,-4
795.991,56,23,9,9,5,6,6,2,1,4
796.481,54,22,11,5,4,0,8,1,-3,2
796.971,51,21,11,7,6,3,4,7,-2,0
797.461,50,24,8,4,7,2,3,1,3,-3
797.952,54,22,12,8,10,9,9,5,6,8
798.442,48,18,5,7,1,0,-1,8,-3,-2
798.932,49,17,10,9,6,1,3,-1,2,0
799.422,39,14,8,6,0,0,0,-1,0,-4
799.912,45,19,10,3,2,4,3,1,3,6
800.403,45,21,10,8,7,3,3,5,4,1
800.893,39,16,9,2,2,4,7,1,-3,5
801.383,37,16,9,4,4,5,6,-2,3,1
801.874,41,18,14,7,8,5,5,6,1,3
802.364,36,13,5,6,7,7,3,4,-1,-1
802.855,38,18,4,5,0,1,2,4,0,4
803.345,31,18,4,3,2,2,2,0,-2,1
803.836,39,14,12,5,8,6,6,7,2,7
804.327,34,15,10,5,6,4,6,4,0,6
804.817,34,12,10,7,4,8,5,8,4,2
805.308,31,15,6,5,3,3,4,1,1,3
805.799,28,17,5,4,1,2,2,-3,-1,-4
806.289,26,10,12,6,5,3,4,1,2,2
806.78,29,13,9,6,9,5,4,3,3,2
807.271,30,13,6,0,5,4,5,0,2,-2
807.762,19,4,-1,2,-5,-1,-4,-1,-3,-1
808.253,30,17,5,8,5,4,4,3,1,1
808.744,29,15,8,3,6,1,3,4,5,1
809.235,27,9,5,2,3,4,3,2,4,1
809.726,29,11,5,4,1,6,3,4,0,2
810.217,23,7,3,2,0,2,-2,-1,0,1
810.708,22,12,8,6,8,3,7,6,0,7
811.199,21,9,8,3,1,0,4,-2,3,1
811.69,19,11,7,2,1,3,4,2,5,2
812.182,17,9,6,3,1,-4,0,-1,0,2
812.673,25,14,3,4,4,3,1,5,2,5
813.164,24,17,5,3,4,6,3,4,6,5
813.656,23,10,4,1,4,5,2,3,4,-2
814.147,21,9,6,-1,2,4,0,0,2,3
814.638,24,14,6,6,4,6,6,3,6,6
815.13,21,10,7,5,5,-1,0,1,2,1
815.621,22,8,1,1,-1,2,1,-3,-4,-5
816.113,25,12,5,4,3,7,5,2,0,4
816.604,16,7,3,1,4,2,1,3,2,0
817.096,20,12,8,4,9,6,6,2,-1,4
817.588,22,13,4,6,5,2,7,2,5,2
818.079,19,9,9,5,2,-2,4,3,1,-1
818.571,20,7,3,4,-4,2,-1,-1,-1,0
819.063,20,7,1,7,0,3,5,1,2,3
819.555,20,8,5,2,3,6,0,0,1,5
820.047,21,7,3,1,2,2,4,1,3,-5
820.538,22,9,5,2,3,2,5,-1,-1,2
821.03,21,9,7,5,3,3,4,7,5,4
821.522,22,9,2,4,3,3,3,4,2,4
822.014,15,6,6,2,4,2,2,-1,2,2
822.506,25,11,2,3,4,1,5,0,3,3
822.998,23,10,7,4,2,0,1,1,0,2
823.491,18,8,6,4,5,-1,2,0,2,1
823.983,20,12,7,4,7,4,1,4,-3,1
